userid,textid
478432035,56866
2616411822,66321
1404947627322531840,67331
280691204,57182
1463091560795545601,67332
277834672,67333
1473794270440079361,67334
288567673,67335
2285473881,67336
1389254330528804866,57182
1480169192288665606,67337
1153658569046351872,58823
868487182524321792,67338
1374727614493982724,66918
19768904,67339
27408267,67340
1495943524562313216,65697
1004713754368585729,66391
1260125574514819072,56866
944473638551552000,67341
1500957865955184645,34344
1492862350285852676,63773
1085810432785428481,67342
789120485799948289,67343
2946893125,67344
91600244,57483
18077224,67345
70901279,67346
1575973670,67347
17830132,67348
21694393,64678
811273258997645312,64715
719469859373981696,64365
1174408645402124288,60024
1496498227738198019,67349
1702809366,67350
1361436223,67351
1231695983290900480,64365
964533611998449664,57760
23139023,67352
1498929695903129600,67353
4004575354,65692
3299679300,67354
1399664964881637380,67355
1499965514227060740,67356
2927039072,56866
1427944224029347840,67357
366077492,67358
1499515849933262853,33208
1464955503411613696,67359
1359302345054584838,67360
21899753,67361
1730835980,57586
1364650414721925120,42633
1221237165750915074,67362
316578266,67363
3288720394,56939
5647632,64426
1106392167461863425,56907
150449842,65190
1448370253856231429,67364
14216617,67365
1170278440387469314,67366
629589889,65839
1462695440957288454,67367
1358255639718481920,67368
1440846574599368713,63834
373612019,67369
1419965957691383826,67370
293549008,64334
940881059499175936,56866
164258991,67371
456729830,67372
1885871706,64234
827145318437355520,67373
1500664492358868996,67374
1288247919909523456,67375
2608452822,59324
90202470,25264
184835597,61120
93949528,56866
1474572675968548869,57713
878397308794159104,64340
3303613736,67376
2915339128,67377
920709448200589320,63834
2339616749,64375
706123898019049472,67378
464914181,64025
1498613297121497091,67379
386970210,64295
1219909523990663168,64035
2234580853,67380
842429401740521472,67381
1393389502123630595,64464
24698180,67382
2971329179,67194
1485347228269039621,63750
885990787,67383
1448046660236369922,65919
2268385630,63911
1083342902435160064,67384
15066838,64410
1480516105,66591
1462546808572366859,27700
4446566775,64446
1317897343090356225,63817
1126695824526725121,67385
1478783084493520898,67386
238604711,67387
605267099,67388
805636620,67389
161334557,67390
1231733989,67391
1224224832,50116
1121857510196023296,64033
463278618,56866
1391365052,67392
46199230,67393
971647063,66068
1429844529197289476,67394
2366578290,64065
471546763,67395
210787486,56952
80537464,67396
1499445634495045636,67397
988601164785635330,67398
1497571255259643916,67399
17893512,67400
720022249,67401
1311948732,67402
150183299,67403
153835281,67404
1018013709309014016,61051
1385798882,58302
4924251370,67405
86391774,56866
814469333178982400,67406
27007409,67407
766242140024430592,67408
2293461198,56943
340882004,57182
3292716180,65470
48320257,66452
1198417127637569537,67409
78540469,67410
1444044591141769217,67411
1001434923788652544,67412
275662713,67413
1426840528243597319,64215
3292869383,67414
215410232,67415
13373332,67416
1474399389737181188,67417
1363598361484525568,67418
1496055882450407426,67419
1495621293588295684,67420
771014574023798784,67421
55338739,67422
1360445911,67423
1026009432700985349,67424
1057535283019898880,57058
4186523357,67425
2757508795,60024
235632391,67426
1413705503390142464,64030
1431742526,67427
91672895,64331
280499379,67428
505829284,67429
489428255,63927
2360335217,67430
1455620415783686146,67431
1492100880879005697,64965
26966663,64081
861696753493397504,66695
138403219,67432
1421699125599346690,64246
396145409,64788
17141885,55014
1485562885497630721,38229
1241669749,67433
1487211643591434245,66456
1184622955839590400,57099
37589772,67434
2889280878,67435
278602106,64983
36107051,67436
1435257653584879618,64422
33545237,67437
397169432,67438
753345485667262464,67439
889936605443534848,63773
118470829,64345
512654831,64065
878258751731585026,67440
542847471,67177
613611147,65396
725411588262531072,62849
3317198499,64922
24231335,63911
137196923,57120
328914261,67441
1194614416073003010,56952
240400164,67442
847932455843753988,56866
3151903901,57182
37206945,57715
344149451,64331
761893571985285121,67443
1498233675129004037,57115
1278297137424543745,56866
30530328,67444
376106059,67445
590397790,56866
1183435164581617664,67446
1466120469573218310,67447
2772145132,63896
1323217233867362305,63773
102968483,67448
934811418871848960,56857
1449370811731636229,67449
920207767285223424,67450
1500751054669029377,39373
1238447220,67451
92490571,67452
1298269081330528261,56857
972880643611914240,65442
49517163,64065
66645068,63998
1491000636774957057,67453
1924665056,56866
1344262309628289025,63816
828109131521335296,67454
825030296844185600,66020
759358260877074432,67455
2169506769,54971
919568402515099648,67456
1451233491073617921,67457
1410870161985388546,58295
981220016,50205
1711027674,63949
1252064984697204737,67458
940368710,62135
1453746782228393986,67459
29321659,67460
1118104572885647361,67461
1356644765178212354,67462
950781120550850562,67463
240976831,156
1430952318778974211,67464
1498401922361049089,67465
996219486,56943
961863008136839168,67466
1211434988,67467
2973514391,62135
56632978,67468
636558711,67469
1220199265,67470
14052635,56857
225565918,63944
1331991871787126786,63771
1121226546,67471
1327417496794697728,67472
1248556865539256320,67473
1176309327331676160,67474
2456773782,63911
212975137,67475
1457388768005066753,56988
598973191,62432
1374631272018968578,67476
53975396,44994
1108761647731130369,64686
3144939309,58040
198462461,67477
1457753484951007237,67478
409915838,67479
414946220,67480
84098615,67481
16069119,67482
1131770000,63569
1346901317873147904,56952
2536121227,67483
1383752774135934985,63771
2256077676,63899
1305865621880569856,67484
1500889091562524676,49992
1514591887,67485
857936728165896204,67486
1414624566819758088,67487
1494696068772241413,56866
900373806686011392,67488
854797754400460805,67489
1417587318697963523,67490
3249663782,67491
188498105,61727
970568247132213248,67492
204953675,59505
919860016600846336,67493
915899456,67494
1297063718950440960,67495
1080958905180700673,67496
1496403829906354179,67497
149502552,67498
1252690492514545665,67499
255948648,67500
790995486220050432,56866
1499080771671367682,67501
590807321,67502
1319418888862433280,64444
1465805066,56866
230451717,67503
136036139,58361
1219994348529573888,67504
1164624374286159872,67505
454738837,64253
596146746,67506
894452393961603072,67507
524097105,67508
2492740821,63952
1490439055728852992,58022
796735744878477316,67509
1084525988250353664,57664
951091716177780736,66800
1186175720927780866,62116
508899975,67510
2229704648,67511
1480860849317335040,67512
197406275,56952
883249707233009665,67513
784241071568089088,67514
1243140150999293955,52028
820986638,67515
1185663001250205697,67516
189474615,56906
1318958426744082432,67517
166078124,64319
2704308742,67518
262728565,64548
2244673342,52028
1332757103996526594,67519
565450993,67520
262101606,67521
1132142088785580032,44417
1141595037190385665,64650
4404289815,67522
461263284,57182
1262182297081651202,58132
19402836,57182
921133516829724672,67523
930443682137944065,67524
1680277886,67525
2623449671,67526
962969376,67527
777051233861312512,63700
2529732836,56952
930380716722085888,67282
318128747,61051
221322767,56959
462181676,66020
1244998172117798913,67528
38864630,64278
3193676793,67529
114752191,57182
1418528526081331200,67530
1164538551435968512,64626
322649700,67531
1498673747406069767,67532
21946208,63773
1483138869918937088,56866
1496883002743443461,56866
564440070,56866
828623821578067969,67533
231936552,66572
242267116,67534
1362691033935577088,65544
928280101,63789
1281483799,67535
140229245,56939
109257354,67536
1539941676,67537
1275384897037717506,58730
69544090,67538
175785406,56870
1273218547846729729,67539
254281388,67540
3410729674,67541
2484564181,57182
270759456,67542
3134855656,67543
1313581934069587969,67544
1351911850699599877,67545
1498308710673883137,67546
865715623,67547
16165381,63890
1461280239045070851,67548
58162682,67549
3091678487,67550
1479930921084203018,67551
1393176420592017410,67552
1390393509937569793,67553
62125419,64446
53048130,67554
1159329950274449408,64246
272901612,67555
2789211672,67556
1283793140005175296,57182
31451307,63911
1497712739594084354,64774
257969903,67557
3995712016,67558
1283683871087706113,50382
1113611203278983169,64253
1282082588811821056,64399
939760745885065216,67559
125177569,67560
1498912432349134848,67561
1400173100793204740,67562
1075153932471685121,56866
1498401922361049089,67563
970683757836603393,67564
1147561443065249792,67565
1499714366337343490,67566
1105941098244046849,67567
849699050056187909,50769
155044824,57182
67557823,63957
1497775168067887104,65106
861922212374249472,67568
136047797,67569
236535636,67570
703878637846700032,67571
222571202,63830
1535895577,57182
715841293415526400,67572
494902182,67573
180475987,57099
1347240975949828096,67574
2885762609,67575
250058740,67576
610431995,56866
1205131313763762182,56988
505829284,67577
496020791,60299
131845620,67578
154350597,61727
827595079,67579
1455871758318415874,67580
924717772952801281,67581
1455573295269507074,67582
1385474432869691398,63991
1478390132524953609,67583
15269108,67584
428525486,56866
817027720488030209,67585
4838520568,67586
1094287055042023425,67587
1498342080787193856,67588
129364232,56866
914924414332014593,67589
1500792715486846978,67590
1221628367339847681,67591
1573759129,66065
1473256198090551302,64405
1338460273,67592
1931982908,56969
1419817900479815684,66319
1370139371584782343,67593
24061160,67594
1292045524460240896,66020
44709844,67595
1492949493117038594,56988
1442535494101864449,67596
1618416793,64246
171266293,64365
1639708165,57182
2612158956,65388
776255882,67597
40713106,66690
764590658304798720,64254
151679310,65135
3362591548,67598
3067615933,63267
751471650,64438
185301864,57690
19468116,67599
1445377730380435458,67600
1251837189027065858,66020
930544706991411200,64320
1351503781909962754,67601
469830736,61051
112734121,67602
1012254369331499008,58128
1366275590538604551,67603
615387204,67604
1277945274,67605
1093087056,65307
3892887215,67606
1336238999778844679,67607
18185798,67608
863412752,57648
75015661,67609
750083901209452545,67610
18020500,67611
1385959877592420353,57099
2773597844,67612
1248913123232407555,64371
884992285355765761,67613
1491058963194040327,63771
1491963384362934275,43426
34646959,67614
56436645,66796
1442197293000642560,67615
177414652,57391
25057748,67616
383046887,67617
46208134,67618
1500465370246885380,34360
2853743183,64877
371861947,64391
1491526044746137604,67177
1498342080787193856,67619
1240648308407840768,67620
47408060,59493
1449085848444493825,66350
1140994662490169349,67621
22240612,67622
931594238684549120,67623
18761165,56891
762737630807203840,65470
601696225,64438
2440287290,67368
51231996,67624
1121806851509825537,65599
1298682386197229568,57182
965140956021342208,67625
1431167118863699971,67626
834528906,57099
241795731,57362
218364704,67627
815767861545332736,57182
1499390053482590215,67628
1069669651175612417,67629
1487861999870566401,56866
1380448880,65385
1116223221064445954,67630
538953671,64065
821466955,67631
185555270,67632
268119882,67633
1146157783345172481,64511
989178055393497091,65907
15458765,65225
1175871924527861760,67634
16160993,57075
1500689464443686912,67635
944338070,67636
1500746067582803972,38790
269001395,56952
4374545188,67637
454647936,63911
1427610529028349953,67638
987977631877378049,63969
235407478,67639
1680691602,67640
22688529,67641
19418649,67642
265489552,66759
1497354252599054336,67643
887055253,58132
22195785,60299
431831209,64877
1085810432785428481,67644
3037263665,67645
2528824669,32377
443684242,65525
16705739,66271
1086349528415043584,57182
2908364331,67646
1469008663,57483
763907522,67647
888053122962149380,67648
435879159,67649
112630655,65562
1156399123,67650
473451074,67651
2896500773,58302
1087664984174325760,57182
2857531684,85
303734791,57182
1281289035135229953,63896
17055997,67652
831724606578909184,64519
18060687,67653
996022000605855744,67654
6643802,66169
1438136705681444867,67655
18481086,67656
1364259626,67657
192870646,67658
1224536250029264897,60024
22400407,67659
145048653,67660
233813207,67661
1199031559,67662
1238775774532055042,65655
2544221130,64345
1330523478370369537,61870
1388986673984425997,57182
87775422,67663
1497927539012026373,56866
1499359881597493248,67664
44148094,67665
51511017,66605
868936057529577472,67666
895283549066211328,67667
1247824316542193664,60594
1449324312364785665,67668
